fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day_of_week,month
58.65,2024-09-18 03:17:01,-73.87712511787849,40.84374602295243,-74.00424537898037,40.749171161818225,1,15.0,3,2,9
158.67,2025-01-28 23:10:54,-73.92772493598602,40.935373968727205,-73.91917339060733,40.5810618286131,4,39.4,23,1,1
77.89,2025-06-17 17:19:59,-73.76112723305165,40.75911886631699,-73.91993000770636,40.855820720356895,4,17.15,17,1,6
66.99,2025-06-07 11:04:35,-73.87617607527642,40.672112112202186,-73.78977357230048,40.56788211712338,1,13.69,11,5,6
95.88,2025-07-19 14:24:14,-73.91052360208491,40.92327629009929,-73.81351314751186,40.66250261815158,3,30.12,14,5,7
46.48,2025-01-15 04:28:06,-73.8603085056342,40.91215398833194,-73.8864341545573,40.845233315035614,4,7.76,4,2,1
158.9,2024-11-08 04:54:53,-73.78949337754389,40.55950439819369,-73.76321631059194,40.94926343582177,3,43.4,4,4,11
110.52,2024-12-31 02:21:39,-73.71415171085147,40.71711846134558,-74.02992360217897,40.59518697663928,2,29.89,2,1,12
68.99,2025-05-10 23:49:06,-73.7665270662587,40.67128505387042,-73.91482235016478,40.57966890060903,4,16.14,23,5,5
70.21,2025-05-26 21:23:16,-73.87681258358235,40.65331186683769,-74.01428806829338,40.70393376780374,3,12.89,21,0,5
89.75,2025-08-03 15:24:52,-73.93602076045346,40.704126425720695,-73.83399578655131,40.91902609146078,1,25.39,15,6,8
147.04,2024-12-17 07:16:12,-73.8327727077184,40.93776119091117,-73.75249216885767,40.596838809447945,4,38.51,7,1,12
72.06,2024-11-17 22:30:52,-73.98743283093097,40.65458409516379,-74.00939096489262,40.82190326089642,4,18.7,22,6,11
39.85,2025-06-09 15:12:37,-73.83636713125561,40.74601652979072,-73.77857080221816,40.76501115794218,4,5.31,15,0,6
49.03,2024-10-24 21:09:23,-73.74003164349998,40.824485096104176,-73.84223086494889,40.849407069617975,3,9.03,21,3,10
114.45,2025-03-17 04:44:33,-73.91423837353152,40.842050792266065,-73.71861233009915,40.660757377297905,2,26.04,4,0,3
149.94,2025-07-15 05:34:09,-73.96727912646018,40.88476836419241,-73.71838889961802,40.5869395037061,2,39.2,5,1,7
63.09,2024-11-21 13:36:01,-73.78209600823261,40.69275763960909,-73.771562218373,40.817977001929975,4,13.95,13,3,11
66.29,2025-03-10 02:19:16,-74.03927673837228,40.89970382076756,-73.89624366326841,40.77700188561324,2,18.19,2,0,3
51.73,2025-01-11 07:09:23,-73.9610473482581,40.678125554224174,-74.00447345296404,40.59139846385347,1,10.32,7,5,1
134.9,2024-10-07 17:09:32,-73.88526242238356,40.883055181473324,-73.82293323452278,40.589459867995835,3,33.07,17,0,10
94.67,2025-02-25 22:09:13,-73.8179526391803,40.68306607025553,-73.81664362790589,40.86452698805421,2,20.18,22,1,2
88.51,2025-06-24 14:23:59,-73.94745465389693,40.730005744233836,-73.70314481003788,40.59477209334659,2,25.51,14,1,6
81.04,2024-09-24 15:10:42,-74.01730099538268,40.85393572834436,-74.00843871656414,40.69405273341337,4,17.79,15,1,9
51.5,2025-01-01 09:39:09,-73.82256271318361,40.801067019135125,-73.84448900968172,40.699523365855065,1,11.44,9,2,1
76.09,2025-05-29 13:51:42,-73.88610380833579,40.74741738581425,-73.83667964638346,40.87742184017323,4,15.04,13,3,5
94.12,2024-11-24 16:32:29,-73.94648656228834,40.56911290140474,-73.84613881960648,40.80093267038755,4,27.13,16,6,11
75.67,2024-10-23 17:38:18,-74.0264399270183,40.772212994158004,-73.82349560931173,40.75909700945346,3,17.15,17,2,10
88.5,2024-10-25 10:02:10,-73.99952543976498,40.80625709104246,-73.78388128508377,40.86327235340447,2,19.22,10,4,10
30.44,2024-09-29 19:55:59,-73.90741049713837,40.91172846991608,-73.92689171345306,40.90237906939898,3,1.94,19,6,9
67.27,2025-01-03 03:53:44,-73.92859605650412,40.86335423541389,-73.73629365071379,40.870033074303905,1,16.19,3,4,1
97.59,2025-03-13 18:36:27,-73.99239269143493,40.83385710720671,-73.76684619739011,40.74984043263119,4,21.16,18,3,3
81.66,2025-03-30 05:38:11,-73.93277963434173,40.89385376278323,-73.74418936061741,40.85162096151218,2,16.54,5,6,3
120.0,2024-10-09 19:54:22,-73.7735231519007,40.90120063334584,-73.9591764416728,40.695265314801624,2,27.72,19,2,10
70.61,2025-06-10 20:42:10,-73.71133845393247,40.79430343426974,-73.85088532913275,40.6510876476141,1,19.8,20,1,6
59.48,2024-11-26 19:49:17,-73.91017267509339,40.71505186267839,-74.00654350968321,40.649531143737825,2,10.91,19,1,11
98.57,2025-03-19 04:15:19,-73.75926029947182,40.800232960601,-74.01999851577342,40.90176262479868,2,24.67,4,2,3
45.75,2025-04-24 05:21:48,-73.78988822141608,40.768057442726324,-73.72978107480824,40.72369718298417,2,7.07,5,3,4
87.77,2025-05-06 04:17:52,-73.93158555409583,40.708313423577955,-73.74695181297268,40.80902789280483,3,19.16,4,1,5
143.19,2024-08-31 08:29:30,-74.0274471443082,40.9425621283848,-73.91538939449032,40.57196546248158,2,42.28,8,5,8
87.6,2024-09-30 22:30:22,-73.93072277363952,40.911871963406064,-73.98217487074633,40.7470538945406,3,18.83,22,0,9
99.13,2025-08-16 11:44:47,-73.71649033206191,40.68904290048688,-73.93940838602295,40.91106596488195,3,31.01,11,5,8
45.72,2024-12-03 01:09:42,-73.74952863793969,40.69268179481911,-73.70596478485227,40.75261993233989,4,7.61,1,1,12
56.16,2025-07-15 08:20:39,-73.9456090685231,40.581651402268754,-73.94260199183992,40.700361847041336,4,13.2,8,1,7
43.37,2025-01-07 02:25:45,-73.80548247918631,40.69242650646837,-73.78020615498974,40.6211702259754,1,8.21,2,1,1
30.26,2025-05-16 00:58:10,-73.83790844202869,40.75228229684145,-73.80712331661694,40.75891895585915,3,2.7,0,4,5
86.08,2024-09-28 01:32:50,-73.7742212682999,40.6498448594111,-73.87971148571913,40.85789159460984,3,24.78,1,5,9
112.2,2024-10-16 16:05:33,-73.95461710398159,40.625074249605916,-73.79475703202766,40.90235945099519,4,33.64,16,2,10
43.0,2025-03-11 02:58:45,-73.92484155283954,40.79901122371909,-73.85649350728109,40.775602679660494,3,6.32,2,1,3
37.93,2024-12-09 11:14:48,-73.9904046167511,40.78824419715008,-73.92399456007591,40.78863486410459,2,5.59,11,0,12
112.36,2025-03-28 16:32:04,-73.9752790235062,40.568715927064645,-73.93351756086608,40.880316662614526,4,34.83,16,4,3
72.14,2025-06-08 18:37:24,-73.97792763099956,40.89367361788191,-73.8799845331057,40.78456198580332,3,14.67,18,6,6
46.95,2025-04-23 12:31:32,-73.80627094654453,40.78678442151247,-73.72716899560852,40.8237599075349,3,7.82,12,2,4
37.59,2025-02-20 14:55:13,-73.79824001176571,40.90143948508714,-73.83302175855097,40.884205403957665,1,3.5,14,3,2
131.15,2024-10-06 23:38:47,-73.93174658951249,40.559362587082305,-73.7313706006061,40.8262605249058,1,34.15,23,6,10
37.09,2024-12-01 16:15:21,-73.92635638712446,40.941096606258334,-73.99348640216854,40.926298406327724,1,5.87,16,6,12
89.37,2025-05-13 20:44:22,-74.01059039791564,40.615169628379505,-73.9901512607414,40.80540107133547,1,21.22,20,1,5
77.82,2025-04-29 14:49:24,-73.98165885926362,40.72444336227294,-73.75996173595507,40.665142496960534,4,19.82,14,1,4
32.33,2025-06-03 14:18:14,-73.87289141618054,40.72689688805753,-73.81440373542294,40.717065324738655,1,5.05,14,1,6
94.19,2024-10-09 09:30:10,-73.9674326233162,40.71770572715263,-73.72631601703868,40.599544446657255,2,24.21,9,2,10
83.07,2025-02-27 21:00:32,-73.92445964493668,40.82760626357385,-73.76649801442699,40.687213169582215,3,20.51,21,3,2
102.51,2025-02-10 09:07:22,-73.85052314145855,40.671871932120936,-73.84338376219048,40.896678138782335,4,25.0,9,0,2
85.5,2024-12-21 16:18:00,-73.71982987584153,40.72281906856478,-73.98620986371994,40.69912381676441,4,22.61,16,5,12
75.73,2024-11-03 01:14:58,-73.73498181703455,40.90236594237539,-73.87863503404958,40.783237233136425,4,17.93,1,6,11
62.09,2025-06-13 16:13:58,-73.86954802534444,40.864843274499,-73.99995535570832,40.79424056138298,2,13.49,16,4,6
75.93,2024-11-08 08:26:57,-73.8846721728512,40.767467145082634,-73.99225612785149,40.63231153885734,1,17.55,8,4,11
99.16,2025-03-06 07:02:15,-73.71506015333094,40.55512189533632,-73.92525936321734,40.65072782193756,4,20.69,7,3,3
128.17,2024-11-13 09:51:29,-73.72194138302974,40.704425287782655,-74.03970275309956,40.55669555514599,2,31.45,9,2,11
119.67,2024-10-04 22:05:02,-73.80941955507973,40.62294807440123,-73.88084831185665,40.86480988293401,4,27.56,22,4,10
84.33,2025-03-05 18:13:12,-73.94126678224993,40.90385199648474,-74.03583308199215,40.76011392422638,2,17.85,18,2,3
70.75,2024-11-20 04:07:50,-73.87979464956041,40.94910996427104,-73.77362359627772,40.78908354653914,3,19.91,4,2,11
71.67,2025-01-28 18:55:58,-73.97740474406667,40.67263211356129,-73.84550348577477,40.798833604539595,2,17.9,18,1,1
133.42,2025-04-24 22:00:06,-73.86856879572515,40.91383769777807,-73.72555421299569,40.56327451522826,1,40.8,22,3,4
69.97,2025-08-13 01:24:52,-73.97380341978226,40.936594343544506,-73.77228009490088,40.8691672959828,1,18.52,1,2,8
76.0,2024-12-27 09:04:28,-74.0499603133056,40.60700410042058,-73.90904260024034,40.73893045746193,1,18.88,9,4,12
94.74,2025-05-21 19:20:31,-73.81915211085571,40.8101871136235,-74.01956492005532,40.67185288471509,4,22.84,19,2,5
71.54,2024-09-14 18:53:57,-73.97651335033515,40.838959954203986,-73.89214350040746,40.73146770797377,1,13.9,18,5,9
103.0,2025-05-09 05:18:21,-73.99683829342659,40.76144151838174,-73.75730374700262,40.91960029405214,4,26.75,5,4,5
104.38,2025-08-09 05:46:01,-74.03857528780517,40.94881848321187,-73.75915063282005,40.759047973718644,3,31.58,5,5,8
52.94,2025-04-16 18:42:50,-73.93080076329515,40.72153559796927,-73.86341584333454,40.67225354516454,2,7.89,18,2,4
83.83,2025-01-03 03:25:43,-73.78418753774965,40.814949167240684,-73.87670674600416,40.67535160825645,4,17.37,3,4,1
49.26,2024-11-05 06:15:42,-73.79597576880053,40.82684207651642,-73.8977063254341,40.83949663187238,2,8.67,6,1,11
82.99,2025-08-15 08:46:08,-74.02248468074959,40.62555772349538,-73.85592974749737,40.802083202390634,2,24.13,8,4,8
79.74,2024-10-22 01:00:38,-73.76256537575081,40.90510294923034,-73.73772924659704,40.73418960004311,3,19.12,1,1,10
75.75,2024-11-23 10:02:57,-73.90682381189391,40.776667775934946,-73.81660516709618,40.88690959942721,1,14.42,10,5,11
44.33,2025-02-04 22:07:30,-74.03587392028899,40.68365011391764,-73.94774064966974,40.72504490009455,3,8.74,22,1,2
72.09,2024-08-19 10:22:29,-74.00335614431059,40.87350229276086,-74.04423311204113,40.70194076143104,2,19.38,10,0,8
48.89,2025-07-25 08:45:18,-73.99411229439478,40.82840855113551,-73.93610209004942,40.86962542237474,2,6.69,8,4,7
75.73,2025-08-05 00:08:33,-73.75120376141021,40.764584114334056,-73.73865236769068,40.64043674823777,1,13.85,0,1,8
97.01,2025-07-06 12:33:53,-74.01202205100947,40.67434873215442,-73.74633012748342,40.760873470458215,1,24.37,12,6,7
110.06,2025-04-07 17:58:13,-73.91583419993458,40.61587559542219,-73.85416188134181,40.930403886738745,1,35.36,17,0,4
99.29,2024-12-25 10:45:12,-74.0314213038372,40.623106827959674,-73.70687265327886,40.74138793671372,1,30.36,10,2,12
69.42,2025-07-19 23:02:21,-73.80414522279862,40.64886127445553,-73.95823252638473,40.73478694782036,4,16.13,23,5,7
136.3,2024-09-18 09:38:33,-73.79631844578181,40.624948496513106,-74.00626296418075,40.91004427516008,3,36.3,9,2,9
46.07,2024-12-14 12:09:29,-73.8656273202014,40.921213427694276,-73.89053910582808,40.84389565053288,4,8.85,12,5,12
98.93,2024-10-28 16:15:35,-73.85599676179228,40.885348220370865,-74.01428705199875,40.705536220704495,2,24.03,16,0,10
77.32,2024-11-05 13:59:07,-73.98743148588049,40.82617381194162,-73.81659234453551,40.723109615717405,1,18.39,13,1,11
95.36,2025-01-25 16:11:04,-73.7313007962097,40.627229314016226,-73.78850455004174,40.860894679424256,1,26.43,16,5,1
87.65,2025-04-23 13:07:37,-74.01784512415975,40.57310227512528,-73.76111909931291,40.679680114152504,4,24.7,13,2,4
106.26,2025-07-27 17:00:24,-73.81766377912614,40.64703871020945,-74.04725500460047,40.551359261499975,4,22.11,17,6,7
110.08,2024-11-20 05:45:32,-73.73932107653445,40.76744427512605,-73.95578083794996,40.60051818291859,1,26.03,5,2,11
118.86,2024-10-01 08:56:02,-73.91622147657613,40.61389522595637,-74.0170031506556,40.916206724637355,4,34.67,8,1,10
53.19,2025-05-03 12:07:53,-73.91710776239744,40.658757381383275,-73.99134062655932,40.71974830343852,1,9.23,12,5,5
151.44,2025-05-18 20:19:26,-73.7073845943042,40.647769923418274,-74.001148261681,40.921583663291806,3,39.23,20,6,5
67.55,2025-04-22 00:51:00,-73.8851318967914,40.86558851978944,-73.7213461507616,40.812767618265575,3,14.98,0,1,4
94.73,2024-10-30 22:07:37,-73.79878533422428,40.74439244393179,-73.81893848729217,40.943333140483986,2,22.19,22,2,10
139.49,2025-01-23 20:46:29,-74.0157199983317,40.85428303172789,-73.71805246166284,40.60485812088533,3,37.39,20,3,1
41.73,2025-07-06 14:25:05,-74.03422602956402,40.837067529757256,-74.01418768305055,40.90761546130402,3,8.02,14,6,7
79.25,2025-04-30 03:56:19,-73.97340155408372,40.6107438154946,-73.9903357709043,40.757601319175706,3,16.39,3,2,4
44.66,2025-06-12 08:18:26,-73.91965645136182,40.61687568137803,-74.02818242478456,40.64275140135061,2,9.6,8,3,6
83.6,2025-06-17 05:57:04,-73.82461333376621,40.82765463165479,-74.02004683059808,40.9067250575605,2,18.64,5,1,6
122.5,2025-07-25 04:18:26,-73.72275873893435,40.580333872988824,-73.90483876089138,40.8314048251852,4,31.86,4,4,7
112.3,2025-07-30 20:14:06,-73.96109113578134,40.692074952980064,-73.70749851324949,40.56022470308127,2,25.94,20,2,7
73.9,2024-12-20 19:07:53,-73.76955530928083,40.86957059772952,-73.80051280597948,40.72572754730772,1,16.21,19,4,12
65.25,2025-08-15 05:13:55,-73.9890156429568,40.82323677980753,-73.87001338019073,40.72618050345509,2,14.73,5,4,8
83.95,2024-12-23 01:32:49,-73.84260089903273,40.755864764318865,-73.96801234949731,40.90154013975943,3,19.33,1,0,12
102.09,2025-08-19 07:40:28,-74.04313558645849,40.577439751536666,-73.93416258268692,40.829938405884086,3,29.54,7,1,8
67.94,2025-06-09 11:03:24,-73.95047849616127,40.781785504173136,-73.93618071297793,40.91814625469076,1,15.21,11,0,6
42.63,2024-08-25 11:55:29,-73.79894727402299,40.73347960500925,-73.79335636931391,40.81691365211043,4,9.29,11,6,8
59.55,2025-01-19 14:22:49,-73.77804547713228,40.80065355360169,-73.76338982636545,40.69625874123894,2,11.67,14,6,1
67.24,2024-12-24 15:15:55,-73.7334911826641,40.8719371851819,-73.95361265769212,40.90394384526848,3,18.84,15,1,12
78.98,2024-09-22 08:19:31,-73.8623358085223,40.89835414032291,-73.8797130557891,40.74487379420917,3,17.13,8,6,9
54.57,2024-09-18 20:06:51,-74.00660688892432,40.650905067520284,-73.9549011113169,40.73912701064088,1,10.73,20,2,9
128.1,2025-05-09 11:56:59,-73.94376823442983,40.88121712529878,-73.924004825121,40.59715951952206,4,31.63,11,4,5
34.47,2024-09-09 11:50:19,-73.87479899076274,40.83099188290429,-73.87856645327427,40.79866605259953,2,3.61,11,0,9
32.79,2024-09-17 06:17:56,-73.92517892288848,40.64302798460078,-73.89875355055116,40.63449272392067,1,2.42,6,1,9
125.73,2025-03-21 08:55:43,-73.85768501743445,40.821514450817844,-74.02746410470375,40.56045455378754,4,32.37,8,4,3
64.28,2024-10-28 18:51:40,-73.8657351096457,40.63673206243605,-74.04208955431518,40.59900432758451,4,15.46,18,0,10
45.34,2025-03-02 12:31:56,-73.96716599347712,40.88314194724306,-73.89732034858004,40.918044833462744,4,7.04,12,6,3
61.76,2025-05-17 01:29:10,-73.92989799183343,40.73527794608084,-73.8995239954114,40.835565884907815,3,11.44,1,5,5
97.3,2025-07-29 05:49:29,-74.00683679069215,40.64789442924764,-74.0420221143554,40.892220678968094,2,27.33,5,1,7
59.28,2025-04-24 01:46:32,-73.96652116892484,40.562497939180396,-73.97126749608704,40.69619849661455,3,14.87,1,3,4
80.58,2025-05-22 20:46:51,-73.88785554233846,40.719330489166495,-74.03835078728022,40.83769796332581,4,18.27,20,3,5
78.38,2025-03-22 03:19:31,-73.78333147090011,40.685228838616204,-74.00909213407563,40.70724928560742,2,19.19,3,5,3
71.57,2025-04-17 23:23:21,-73.99138538261755,40.58193244401501,-73.94995436240679,40.723384123652316,2,16.11,23,3,4
123.6,2025-04-17 01:44:46,-73.99569003437003,40.63960270369407,-74.02611439635952,40.93294650851124,2,32.72,1,3,4
30.76,2024-11-24 14:57:13,-74.03103598683039,40.676706389819415,-74.04702823737578,40.6970288716491,1,2.63,14,6,11
54.51,2025-03-22 00:28:38,-73.75522303852512,40.82380464553445,-73.83851193733126,40.89959259568057,2,10.96,0,5,3
155.42,2024-12-23 17:37:06,-73.81301741590813,40.91631569999566,-74.0045880880789,40.57957399107893,3,40.77,17,0,12
51.1,2025-03-25 09:49:24,-73.81018221017123,40.65169939198836,-73.89946236219309,40.606104520356794,1,9.08,9,1,3
101.74,2024-10-18 18:19:24,-74.02819453968011,40.581098954532706,-73.7355550319905,40.711672938275115,2,28.64,18,4,10
107.35,2024-08-30 00:22:34,-73.8834869882562,40.90282535469591,-73.92620395216491,40.684146328610495,2,24.58,0,4,8
95.91,2025-06-10 10:07:02,-73.75361667738433,40.727386176219426,-73.95136629251724,40.57844237896996,1,23.51,10,1,6
35.56,2024-09-26 23:17:26,-73.89004370303815,40.7829245200039,-73.84456249103053,40.75629773934118,2,4.84,23,3,9
44.9,2024-11-03 20:59:22,-73.96597795558739,40.88896953831516,-73.91028524919544,40.840525440105836,2,7.14,20,6,11
49.61,2024-11-08 21:04:57,-73.92597505119471,40.75638252696852,-73.91529602631911,40.660172220528395,3,10.74,21,4,11
39.14,2025-01-29 10:47:56,-73.74358484639006,40.92606334638014,-73.82143520109604,40.93192452282568,3,6.57,10,2,1
37.51,2025-04-08 07:00:29,-73.8820101084209,40.58213455338779,-73.89272420793519,40.644652216554064,3,7.01,7,1,4
55.36,2025-02-26 14:44:31,-73.93318428103319,40.618428112310845,-73.92010526250948,40.71836723820662,2,11.17,14,2,2
30.33,2025-04-09 18:29:32,-73.94912521447917,40.85394914606866,-73.92483627580903,40.84700097850543,2,2.18,18,2,4
58.08,2025-07-15 01:40:11,-73.85698246149859,40.74583514990906,-73.96896277322728,40.752557610167194,1,9.46,1,1,7
39.09,2024-10-14 11:59:01,-73.95257953056843,40.84514555518951,-73.91260202677499,40.89357233254306,4,6.35,11,0,10
136.65,2025-08-04 13:19:26,-73.84771008191133,40.56735583359985,-73.77087170769488,40.896784232637195,4,37.2,13,0,8
115.95,2024-12-31 14:36:57,-73.81080466663833,40.882544833565596,-73.816337590797,40.57092542278594,4,34.65,14,1,12
64.29,2024-11-14 21:17:59,-73.8825717129393,40.93259543801096,-73.87187310188962,40.79228685711238,1,15.63,21,3,11
49.63,2024-10-05 10:00:38,-73.86224260940004,40.7307722069934,-73.7653768206161,40.728777074532005,3,8.17,10,5,10
101.67,2025-02-19 10:47:34,-73.80128071715632,40.64040413167596,-74.02205228429243,40.84729938897101,1,29.58,10,2,2
79.74,2024-09-08 13:32:17,-73.80902699545898,40.60216920561992,-74.02843410145333,40.58500892740948,2,18.62,13,6,9
62.09,2025-06-24 15:23:23,-73.92800405992163,40.733064795568346,-73.9414922521505,40.86870850607862,3,15.13,15,1,6
152.45,2024-11-20 08:01:32,-74.00273912672036,40.91996125784856,-73.70358794531982,40.61426849847096,4,42.31,8,2,11
94.04,2025-07-04 03:33:03,-73.72369793866633,40.74845853925875,-73.99416618644565,40.687766655799614,3,23.77,3,4,7
50.21,2024-10-13 18:44:12,-73.97459655896097,40.758388546824946,-73.93021007548016,40.843177398932085,4,10.14,18,6,10
41.33,2024-11-24 01:40:48,-73.83791243568523,40.772573462050914,-73.85276734604865,40.720360905377646,1,5.94,1,6,11
41.48,2025-04-05 07:30:22,-73.79952783795926,40.7764756548852,-73.8664942555697,40.768777516779735,3,5.7,7,5,4
111.63,2025-01-07 04:51:10,-73.95371226230587,40.64776121307609,-73.92720642715723,40.93051066626115,3,31.52,4,1,1
69.73,2025-05-08 02:40:20,-73.72260212554242,40.78500628375289,-73.86632319883871,40.76504686760027,3,12.3,2,3,5
63.6,2024-09-11 11:08:58,-73.8065279177846,40.82300151020987,-73.92517354212012,40.72961839844857,2,14.41,11,2,9
101.3,2025-01-05 11:12:52,-74.00029331539514,40.87250007769807,-73.73089895071736,40.670066332333725,2,31.96,11,6,1
77.51,2025-07-04 16:07:33,-73.87519087801255,40.8630199261571,-73.7318099664094,40.7104700590766,2,20.82,16,4,7
60.58,2024-10-04 08:19:37,-73.90668296395685,40.70575251390664,-73.99245470426916,40.62050546925713,4,11.92,8,4,10
106.27,2024-12-19 23:07:36,-73.72795814704325,40.63449229665508,-73.99453389197542,40.80684305590648,4,29.53,23,3,12
